Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
-2,1775.41,14.0898,0.0831311,10.4574,305.88,703.933,112.3,532.848,0,14.2003,62.9515,18.6674,7
1,1775.41,14.0898,0.0831311,10.4574,305.88,703.933,112.3,532.848,0,14.2003,62.9515,18.6674,7
-1,1775.41,14.0898,0.0831311,10.4574,305.88,703.933,112.3,532.848,0,14.2003,62.9515,18.6674,4.9
-2,1715.18,12.5801,0.0696659,10.1903,292.323,714.971,111.776,477.619,0,14.1052,62.8518,18.6945,4.9
2,1715.18,12.5801,0.0696659,10.1903,292.323,714.971,111.776,477.619,0,14.1052,62.8518,18.6945,4.9
0,1875.58,14.2559,0.1027,10.721,312.211,707.109,106.428,630.57,0,14.2902,62.1138,17.7821,4.9
-1,1875.58,14.2559,0.1027,10.721,312.211,707.109,106.428,630.57,0,14.2902,62.1138,17.7821,7
-2,1790.68,13.2759,0.0961989,10.7905,303.991,718.306,107.023,542.988,0,14.3239,62.1423,17.7388,7
1,1790.68,13.2759,0.0961989,10.7905,303.991,718.306,107.023,542.988,0,14.3239,62.1423,17.7388,7
-1,1790.68,13.2759,0.0961989,10.7905,303.991,718.306,107.023,542.988,0,14.3239,62.1423,17.7388,4.9
-2,1727.31,12.8516,0.0798515,10.5269,287.833,730.029,106.68,485.266,0,14.2307,62.0746,17.7355,4.9
2,1727.31,12.8516,0.0798515,10.5269,287.833,730.029,106.68,485.266,0,14.2307,62.0746,17.7355,4.9
0,1873.66,13.4382,0.12291,11.0729,310.592,721.217,96.6765,628.902,0,14.4211,60.3839,16.8353,4.9
-1,1873.66,13.4382,0.12291,11.0729,310.592,721.217,96.6765,628.902,0,14.4211,60.3839,16.8353,7
-2,1788.91,12.8209,0.110303,11.1364,299.269,733.029,97.3164,543.59,0,14.4548,60.3981,16.7808,7
1,1788.91,12.8209,0.110303,11.1364,299.269,733.029,97.3164,543.59,0,14.4548,60.3981,16.7808,7
0,1945.28,13.8734,0.165689,11.3192,327.803,723.655,82.4988,697.872,0,14.5072,57.5976,15.9876,7
-1,1945.28,13.8734,0.165689,11.3192,327.803,723.655,82.4988,697.872,0,14.5072,57.5976,15.9876,7
-2,1842.04,13.1084,0.158031,11.6058,318.752,736.045,83.6741,590.438,0,14.629,57.6682,15.9586,7
1,1842.04,13.1084,0.158031,11.6058,318.752,736.045,83.6741,590.438,0,14.629,57.6682,15.9586,7
-1,1842.04,13.1084,0.158031,11.6058,318.752,736.045,83.6741,590.438,0,14.629,57.6682,15.9586,4.9
-2,1759.63,12.9958,0.136503,11.5848,294.583,749.465,84.4044,518.119,0,14.6346,57.7578,15.9542,4.9
2,1759.63,12.9958,0.136503,11.5848,294.583,749.465,84.4044,518.119,0,14.6346,57.7578,15.9542,4.9
0,1891.15,14.0247,0.210868,11.7968,353.529,737.865,68.8105,619.858,0,14.6998,54.6711,15.6871,4.9
-1,1891.15,14.0247,0.210868,11.7968,353.529,737.865,68.8105,619.858,0,14.6998,54.6711,15.6871,7
-2,1796.61,14.0168,0.189104,11.9589,327.944,751.146,69.8458,536.26,0,14.7771,54.7553,15.7148,7
1,1796.61,14.0168,0.189104,11.9589,327.944,751.146,69.8458,536.26,0,14.7771,54.7553,15.7148,7
0,1940.34,15.6523,0.279986,11.8391,422.313,739.212,56.3781,611.883,0,14.7165,52.3832,15.687,7
-1,1940.34,15.6523,0.279986,11.8391,422.313,739.212,56.3781,611.883,0,14.7165,52.3832,15.687,7
-2,1832.43,15.2775,0.245975,11.969,382.919,753.178,57.6164,528.23,0,14.779,52.5147,15.7025,7
1,1832.43,15.2775,0.245975,11.969,382.919,753.178,57.6164,528.23,0,14.779,52.5147,15.7025,7
0,2012.23,18.3676,0.366668,11.6963,533.142,740.548,49.4329,577.352,0,14.6553,51.3494,15.3169,7
-1,2012.23,18.3676,0.366668,11.6963,533.142,740.548,49.4329,577.352,0,14.6553,51.3494,15.3169,7
-2,1881.69,17.0323,0.295968,11.5289,458.787,755.246,50.9152,506.545,0,14.5958,51.5187,15.2238,7
1,1881.69,17.0323,0.295968,11.5289,458.787,755.246,50.9152,506.545,0,14.5958,51.5187,15.2238,7
-1,1881.69,17.0323,0.295968,11.5289,458.787,755.246,50.9152,506.545,0,14.5958,51.5187,15.2238,4.9
-2,1769.26,14.9846,0.250469,11.6176,393.314,770.896,52.2012,444.519,0,14.6464,51.6758,15.1582,4.9
2,1769.26,14.9846,0.250469,11.6176,393.314,770.896,52.2012,444.519,0,14.6464,51.6758,15.1582,4.9
-1,1769.26,14.9846,0.250469,11.6176,393.314,770.896,52.2012,444.519,0,14.6464,51.6758,15.1582,3.43
-2,1668.79,13.6761,0.214227,11.6614,328.895,786.854,52.9254,392.991,0,14.6846,51.7714,15.1149,3.43
3,1668.79,13.6761,0.214227,11.6614,328.895,786.854,52.9254,392.991,0,14.6846,51.7714,15.1149,3.43
-1,1668.79,13.6761,0.214227,11.6614,328.895,786.854,52.9254,392.991,0,14.6846,51.7714,15.1149,2.401
-2,1580.53,12.8224,0.173629,11.4481,268.758,802.621,52.954,350.265,0,14.6171,51.7843,15.0871,2.401
4,1580.53,12.8224,0.173629,11.4481,268.758,802.621,52.954,350.265,0,14.6171,51.7843,15.0871,2.401
-1,1580.53,12.8224,0.173629,11.4481,268.758,802.621,52.954,350.265,0,14.6171,51.7843,15.0871,1.6807
-2,1504.96,11.0067,0.132128,10.9373,217.638,817.431,52.0265,314.605,0,14.4225,51.6798,15.0833,1.6807
5,1504.96,11.0067,0.132128,10.9373,217.638,817.431,52.0265,314.605,0,14.4225,51.6798,15.0833,1.6807
-1,1504.96,11.0067,0.132128,10.9373,217.638,817.431,52.0265,314.605,0,14.4225,51.6798,15.0833,1.17649
-2,1447.77,10.3399,0.0919137,10.1773,180.843,830.69,49.9923,284.923,0,14.1259,51.4389,15.1477,1.17649
6,1447.77,10.3399,0.0919137,10.1773,180.843,830.69,49.9923,284.923,0,14.1259,51.4389,15.1477,1.17649
-1,1447.77,10.3399,0.0919137,10.1773,180.843,830.69,49.9923,284.923,0,14.1259,51.4389,15.1477,0.823543
-2,1408.47,10.2097,0.0643717,9.36556,157.563,841.658,47.5099,261.841,0,13.8171,51.1463,15.2949,0.823543
7,1408.47,10.2097,0.0643717,9.36556,157.563,841.658,47.5099,261.841,0,13.8171,51.1463,15.2949,0.823543
0,1458.08,10.4157,0.112965,9.87619,185.548,833.094,48.1584,291.145,0,13.9863,51.2167,14.5297,0.823543
-1,1458.08,10.4157,0.112965,9.87619,185.548,833.094,48.1584,291.145,0,13.9863,51.2167,14.5297,7
-2,1401.61,9.34442,0.085064,9.41572,158.637,845.025,47.0655,252.756,0,13.8109,51.0776,14.39,7
1,1401.61,9.34442,0.085064,9.41572,158.637,845.025,47.0655,252.756,0,13.8109,51.0776,14.39,7
-1,1401.61,9.34442,0.085064,9.41572,158.637,845.025,47.0655,252.756,0,13.8109,51.0776,14.39,4.9
-2,1360.28,9.0079,0.0635334,8.8021,138.447,855.72,45.4032,224.087,0,13.5826,50.8774,14.291,4.9
2,1360.28,9.0079,0.0635334,8.8021,138.447,855.72,45.4032,224.087,0,13.5826,50.8774,14.291,4.9
-1,1360.28,9.0079,0.0635334,8.8021,138.447,855.72,45.4032,224.087,0,13.5826,50.8774,14.291,3.43
-2,1333.24,8.62634,0.0491062,8.20007,126.653,864.576,43.6238,203.236,0,13.3649,50.6689,14.245,3.43
3,1333.24,8.62634,0.0491062,8.20007,126.653,864.576,43.6238,203.236,0,13.3649,50.6689,14.245,3.43
0,1375.92,8.79099,0.0751097,8.34155,128.906,858.628,45.3943,248.714,0,13.3656,50.8764,12.8299,3.43
-1,1375.92,8.79099,0.0751097,8.34155,128.906,858.628,45.3943,248.714,0,13.3656,50.8764,12.8299,7
-2,1329.43,9.12948,0.0606129,7.99731,116.346,869.309,44.5742,205.481,0,13.2414,50.7739,12.5199,7
1,1329.43,9.12948,0.0606129,7.99731,116.346,869.309,44.5742,205.481,0,13.2414,50.7739,12.5199,7
0,1426.21,8.64939,0.092968,7.88699,125.194,861.992,44.1155,304.435,0,13.1522,50.7249,9.96638,7
-1,1426.21,8.64939,0.092968,7.88699,125.194,861.992,44.1155,304.435,0,13.1522,50.7249,9.96638,7
-2,1353.91,9.04569,0.0819186,7.84079,113.733,874.107,44.2572,231.456,0,13.1401,50.7354,9.51517,7
1,1353.91,9.04569,0.0819186,7.84079,113.733,874.107,44.2572,231.456,0,13.1401,50.7354,9.51517,7
0,1503.48,8.81539,0.121297,7.51161,132.68,865.383,41.1766,377.654,0,12.9823,50.3523,6.80778,7
-1,1503.48,8.81539,0.121297,7.51161,132.68,865.383,41.1766,377.654,0,12.9823,50.3523,6.80778,7
-2,1406.07,8.86068,0.117511,7.75732,124.848,878.239,42.094,274.262,0,13.0829,50.4547,6.3533,7
1,1406.07,8.86068,0.117511,7.75732,124.848,878.239,42.094,274.262,0,13.0829,50.4547,6.3533,7
-1,1406.07,8.86068,0.117511,7.75732,124.848,878.239,42.094,274.262,0,13.0829,50.4547,6.3533,4.9
-2,1331.16,8.02053,0.0991904,7.65115,106.845,891.301,42.2206,205.557,0,13.0511,50.4638,5.94899,4.9
2,1331.16,8.02053,0.0991904,7.65115,106.845,891.301,42.2206,205.557,0,13.0511,50.4638,5.94899,4.9
0,1488.45,9.44179,0.151927,7.53079,146.838,880.767,38.3471,338.227,0,12.9839,49.9638,4.19593,4.9
-1,1488.45,9.44179,0.151927,7.53079,146.838,880.767,38.3471,338.227,0,12.9839,49.9638,4.19593,7
-2,1396.53,9.10505,0.137638,7.6934,130.87,894.326,39.2964,248.124,0,13.0574,50.071,3.85207,7
1,1396.53,9.10505,0.137638,7.6934,130.87,894.326,39.2964,248.124,0,13.0574,50.071,3.85207,7
0,1586.46,10.5264,0.198103,7.41696,193.891,882.02,34.4891,393.132,0,12.9366,49.4561,2.38925,7
-1,1586.46,10.5264,0.198103,7.41696,193.891,882.02,34.4891,393.132,0,12.9366,49.4561,2.38925,7
-2,1480.93,10.2632,0.184783,7.70516,175.855,896.194,35.8753,290.013,0,13.0604,49.6174,2.15897,7
1,1480.93,10.2632,0.184783,7.70516,175.855,896.194,35.8753,290.013,0,13.0604,49.6174,2.15897,7
0,1698.27,12.6084,0.261754,7.40316,272.15,881.633,30.9726,429.93,0,12.9311,48.9997,1.38435,7
-1,1698.27,12.6084,0.261754,7.40316,272.15,881.633,30.9726,429.93,0,12.9311,48.9997,1.38435,7
-2,1582.68,11.8707,0.233056,7.63513,244.5,896.484,32.6014,325.883,0,13.0311,49.1916,1.24841,7
1,1582.68,11.8707,0.233056,7.63513,244.5,896.484,32.6014,325.883,0,13.0311,49.1916,1.24841,7
0,1834.81,15.6881,0.341793,7.47128,391.728,879.73,28.0005,449.341,0,12.9572,48.6224,0.926419,7
-1,1834.81,15.6881,0.341793,7.47128,391.728,879.73,28.0005,449.341,0,12.9572,48.6224,0.926419,7
-2,1701.35,14.0953,0.27646,7.38916,333.597,895.257,29.9434,358.162,0,12.9311,48.8518,0.850161,7
1,1701.35,14.0953,0.27646,7.38916,333.597,895.257,29.9434,358.162,0,12.9311,48.8518,0.850161,7
-1,1701.35,14.0953,0.27646,7.38916,333.597,895.257,29.9434,358.162,0,12.9311,48.8518,0.850161,4.9
-2,1585.57,12.8476,0.240922,7.57826,275.634,911.528,31.3734,283.538,0,13.0184,49.0223,0.793459,4.9
2,1585.57,12.8476,0.240922,7.57826,275.634,911.528,31.3734,283.538,0,13.0184,49.0223,0.793459,4.9
-1,1585.57,12.8476,0.240922,7.57826,275.634,911.528,31.3734,283.538,0,13.0184,49.0223,0.793459,3.43
-2,1480.54,11.487,0.207675,7.73714,214.397,928.003,32.0039,223.745,0,13.1009,49.0996,0.754108,3.43
3,1480.54,11.487,0.207675,7.73714,214.397,928.003,32.0039,223.745,0,13.1009,49.0996,0.754108,3.43
-1,1480.54,11.487,0.207675,7.73714,214.397,928.003,32.0039,223.745,0,13.1009,49.0996,0.754108,2.401
-2,1386.98,9.26907,0.170021,7.68437,154.833,943.902,31.9694,176.238,0,13.0999,49.0973,0.719238,2.401
4,1386.98,9.26907,0.170021,7.68437,154.833,943.902,31.9694,176.238,0,13.0999,49.0973,0.719238,2.401
-1,1386.98,9.26907,0.170021,7.68437,154.833,943.902,31.9694,176.238,0,13.0999,49.0973,0.719238,1.6807
-2,1307.59,8.00071,0.126346,7.27407,101.873,958.883,30.973,137.844,0,12.9471,48.9771,0.693863,1.6807
5,1307.59,8.00071,0.126346,7.27407,101.873,958.883,30.973,137.844,0,12.9471,48.9771,0.693863,1.6807
-1,1307.59,8.00071,0.126346,7.27407,101.873,958.883,30.973,137.844,0,12.9471,48.9771,0.693863,1.17649
-2,1244.88,7.16497,0.086302,6.59127,60.9246,972.134,29.0137,106.822,0,12.6792,48.7394,0.728833,1.17649
6,1244.88,7.16497,0.086302,6.59127,60.9246,972.134,29.0137,106.822,0,12.6792,48.7394,0.728833,1.17649
-1,1244.88,7.16497,0.086302,6.59127,60.9246,972.134,29.0137,106.822,0,12.6792,48.7394,0.728833,0.823543
-2,1200.75,6.76683,0.0548676,5.79784,34.2389,982.95,26.4417,82.8385,0,12.373,48.4295,0.861103,0.823543
7,1200.75,6.76683,0.0548676,5.79784,34.2389,982.95,26.4417,82.8385,0,12.373,48.4295,0.861103,0.823543
0,1320.84,7.72351,0.106456,6.77775,86.9265,968.673,26.8415,161.86,0,12.7501,48.4725,0.70685,0.823543
-1,1320.84,7.72351,0.106456,6.77775,86.9265,968.673,26.8415,161.86,0,12.7501,48.4725,0.70685,7
-2,1260.21,6.56637,0.0750187,6.30217,55.4843,981.835,26.0868,122.198,0,12.5673,48.3814,0.71344,7
1,1260.21,6.56637,0.0750187,6.30217,55.4843,981.835,26.0868,122.198,0,12.5673,48.3814,0.71344,7
-1,1260.21,6.56637,0.0750187,6.30217,55.4843,981.835,26.0868,122.198,0,12.5673,48.3814,0.71344,4.9
-2,1214.49,6.07444,0.048693,5.6331,31.3715,993.55,24.4063,92.1638,0,12.3145,48.1793,0.748102,4.9
2,1214.49,6.07444,0.048693,5.6331,31.3715,993.55,24.4063,92.1638,0,12.3145,48.1793,0.748102,4.9
-1,1214.49,6.07444,0.048693,5.6331,31.3715,993.55,24.4063,92.1638,0,12.3145,48.1793,0.748102,3.43
-2,1184.35,5.82231,0.0314842,4.97486,17.0225,1002.95,22.4007,70.3122,0,12.0731,47.9396,0.822321,3.43
3,1184.35,5.82231,0.0314842,4.97486,17.0225,1002.95,22.4007,70.3122,0,12.0731,47.9396,0.822321,3.43
-1,1184.35,5.82231,0.0314842,4.97486,17.0225,1002.95,22.4007,70.3122,0,12.0731,47.9396,0.822321,2.401
-2,1167,6.18918,0.0213797,4.44466,10.1319,1009.94,20.5697,55.1664,0,11.8847,47.7224,0.927763,2.401
4,1167,6.18918,0.0213797,4.44466,10.1319,1009.94,20.5697,55.1664,0,11.8847,47.7224,0.927763,2.401
0,1246.81,5.92516,0.0342239,5.09914,21.9593,998.669,20.7429,133.715,0,12.1171,47.7402,0.811803,2.401
-1,1246.81,5.92516,0.0342239,5.09914,21.9593,998.669,20.7429,133.715,0,12.1171,47.7402,0.811803,7
-2,1209.54,5.702,0.0249355,4.74328,13.6128,1008.74,19.9585,96.3035,0,11.9905,47.6469,0.823816,7
1,1209.54,5.702,0.0249355,4.74328,13.6128,1008.74,19.9585,96.3035,0,11.9905,47.6469,0.823816,7
0,1344.27,6.1989,0.0431326,5.25642,31.2752,994.184,19.5105,227.23,0,12.1718,47.5945,0.801121,7
-1,1344.27,6.1989,0.0431326,5.25642,31.2752,994.184,19.5105,227.23,0,12.1718,47.5945,0.801121,7
-2,1278.93,6.34373,0.033933,5.15478,24.0418,1006.22,19.6304,156.972,0,12.1382,47.6084,0.783967,7
1,1278.93,6.34373,0.033933,5.15478,24.0418,1006.22,19.6304,156.972,0,12.1382,47.6084,0.783967,7
0,1470.28,6.58644,0.0592199,5.43702,47.2387,989.489,18.6399,342.308,0,12.2338,47.4931,0.798793,7
-1,1470.28,6.58644,0.0592199,5.43702,47.2387,989.489,18.6399,342.308,0,12.2338,47.4931,0.798793,7
-2,1371.98,6.5714,0.0556647,5.62929,43.8946,1002.54,19.5639,233.053,0,12.3108,47.6023,0.763001,7
1,1371.98,6.5714,0.0556647,5.62929,43.8946,1002.54,19.5639,233.053,0,12.3108,47.6023,0.763001,7
-1,1371.98,6.5714,0.0556647,5.62929,43.8946,1002.54,19.5639,233.053,0,12.3108,47.6023,0.763001,4.9
-2,1302.09,6.38218,0.0446367,5.48005,32.2463,1015.41,19.6294,162.266,0,12.2614,47.6096,0.760279,4.9
2,1302.09,6.38218,0.0446367,5.48005,32.2463,1015.41,19.6294,162.266,0,12.2614,47.6096,0.760279,4.9
0,1492.05,7.25338,0.0811779,5.8583,67.1418,997.55,18.9833,334.49,0,12.3901,47.5355,0.762946,4.9
-1,1492.05,7.25338,0.0811779,5.8583,67.1418,997.55,18.9833,334.49,0,12.3901,47.5355,0.762946,7
-2,1396.9,7.04753,0.0741743,6.0202,60.1368,1011.16,20.0073,231.594,0,12.4599,47.6568,0.740594,7
1,1396.9,7.04753,0.0741743,6.0202,60.1368,1011.16,20.0073,231.594,0,12.4599,47.6568,0.740594,7
-1,1396.9,7.04753,0.0741743,6.0202,60.1368,1011.16,20.0073,231.594,0,12.4599,47.6568,0.740594,4.9
-2,1325.56,6.2882,0.0564345,5.82049,44.0739,1024.69,20.0928,163.735,0,12.3921,47.6668,0.745661,4.9
2,1325.56,6.2882,0.0564345,5.82049,44.0739,1024.69,20.0928,163.735,0,12.3921,47.6668,0.745661,4.9
0,1511.3,7.94811,0.107206,6.29198,92.8094,1006.02,19.6438,317.571,0,12.5549,47.6153,0.740276,4.9
-1,1511.3,7.94811,0.107206,6.29198,92.8094,1006.02,19.6438,317.571,0,12.5549,47.6153,0.740276,7
-2,1420.09,6.88151,0.0928459,6.39153,79.9617,1020.23,20.6843,224.778,0,12.6045,47.7392,0.727203,7
1,1420.09,6.88151,0.0928459,6.39153,79.9617,1020.23,20.6843,224.778,0,12.6045,47.7392,0.727203,7
-1,1420.09,6.88151,0.0928459,6.39153,79.9617,1020.23,20.6843,224.778,0,12.6045,47.7392,0.727203,4.9
-2,1348.38,6.5562,0.0708496,6.15003,57.3462,1034.29,20.7798,162.181,0,12.5207,47.7509,0.733754,4.9
2,1348.38,6.5562,0.0708496,6.15003,57.3462,1034.29,20.7798,162.181,0,12.5207,47.7509,0.733754,4.9
0,1530.49,8.03238,0.13323,6.698,122.979,1014.96,20.4703,296.063,0,12.7127,47.715,0.726981,4.9
-1,1530.49,8.03238,0.13323,6.698,122.979,1014.96,20.4703,296.063,0,12.7127,47.715,0.726981,7
-2,1442.83,7.6452,0.114742,6.73765,100.584,1029.71,21.5015,215.244,0,12.7413,47.8386,0.717992,7
1,1442.83,7.6452,0.114742,6.73765,100.584,1029.71,21.5015,215.244,0,12.7413,47.8386,0.717992,7
0,1648.3,9.60431,0.188021,7.00778,187.564,1009.72,20.353,352.611,0,12.8217,47.7017,0.726931,7
-1,1648.3,9.60431,0.188021,7.00778,187.564,1009.72,20.353,352.611,0,12.8217,47.7017,0.726931,7
-2,1547.21,9.04415,0.166932,7.18772,161.01,1025.16,21.8342,261.304,0,12.9076,47.8792,0.712633,7
1,1547.21,9.04415,0.166932,7.18772,161.01,1025.16,21.8342,261.304,0,12.9076,47.8792,0.712633,7
0,1776.58,11.9248,0.258623,7.31911,281.961,1004.46,20.2931,389.008,0,12.931,47.695,0.726521,7
-1,1776.58,11.9248,0.258623,7.31911,281.961,1004.46,20.2931,389.008,0,12.931,47.695,0.726521,7
-2,1662.11,10.9918,0.222698,7.42586,240.011,1020.65,21.9585,299.261,0,12.9854,47.8941,0.7102,7
1,1662.11,10.9918,0.222698,7.42586,240.011,1020.65,21.9585,299.261,0,12.9854,47.8941,0.7102,7
0,1928.02,15.2514,0.346515,7.63083,415.946,999.165,20.2646,407.96,0,13.0404,47.6918,0.725419,7
-1,1928.02,15.2514,0.346515,7.63083,415.946,999.165,20.2646,407.96,0,13.0404,47.6918,0.725419,7
-2,1790.08,13.4224,0.268983,7.40095,336.752,1016.16,22.1581,332.335,0,12.9569,47.9167,0.708894,7
1,1790.08,13.4224,0.268983,7.40095,336.752,1016.16,22.1581,332.335,0,12.9569,47.9167,0.708894,7
-1,1790.08,13.4224,0.268983,7.40095,336.752,1016.16,22.1581,332.335,0,12.9569,47.9167,0.708894,4.9
-2,1672.18,11.9345,0.229164,7.49932,267.867,1033.58,23.5074,265.777,0,13.012,48.0796,0.69686,4.9
2,1672.18,11.9345,0.229164,7.49932,267.867,1033.58,23.5074,265.777,0,13.012,48.0796,0.69686,4.9
-1,1672.18,11.9345,0.229164,7.49932,267.867,1033.58,23.5074,265.777,0,13.012,48.0796,0.69686,3.43
-2,1567.8,10.3008,0.18901,7.59824,202.733,1050.9,24.0853,210.084,0,13.0736,48.1525,0.685054,3.43
3,1567.8,10.3008,0.18901,7.59824,202.733,1050.9,24.0853,210.084,0,13.0736,48.1525,0.685054,3.43
-1,1567.8,10.3008,0.18901,7.59824,202.733,1050.9,24.0853,210.084,0,13.0736,48.1525,0.685054,2.401
-2,1475.18,8.69828,0.150053,7.44193,140.167,1067.36,23.9283,165.592,0,13.0308,48.1365,0.668029,2.401
4,1475.18,8.69828,0.150053,7.44193,140.167,1067.36,23.9283,165.592,0,13.0308,48.1365,0.668029,2.401
-1,1475.18,8.69828,0.150053,7.44193,140.167,1067.36,23.9283,165.592,0,13.0308,48.1365,0.668029,1.6807
-2,1397.95,7.35358,0.106623,6.96328,87.7644,1082.5,22.7951,128.957,0,12.8488,48.0004,0.65928,1.6807
5,1397.95,7.35358,0.106623,6.96328,87.7644,1082.5,22.7951,128.957,0,12.8488,48.0004,0.65928,1.6807
-1,1397.95,7.35358,0.106623,6.96328,87.7644,1082.5,22.7951,128.957,0,12.8488,48.0004,0.65928,1.17649
-2,1338.21,6.51594,0.0646186,6.2178,48.765,1095.67,20.6465,99.319,0,12.5553,47.7407,0.715437,1.17649
6,1338.21,6.51594,0.0646186,6.2178,48.765,1095.67,20.6465,99.319,0,12.5553,47.7407,0.715437,1.17649
-1,1338.21,6.51594,0.0646186,6.2178,48.765,1095.67,20.6465,99.319,0,12.5553,47.7407,0.715437,0.823543
-2,1296.74,5.80088,0.0337472,5.41486,24.0607,1106.16,18.0619,76.6705,0,12.2463,47.4303,0.862917,0.823543
7,1296.74,5.80088,0.0337472,5.41486,24.0607,1106.16,18.0619,76.6705,0,12.2463,47.4303,0.862917,0.823543
-1,1296.74,5.80088,0.0337472,5.41486,24.0607,1106.16,18.0619,76.6705,0,12.2463,47.4303,0.862917,0.57648
-2,1271.2,5.48657,0.0153801,4.72702,10.9414,1113.98,15.6762,60.1825,0,11.9921,47.1466,1.04577,0.57648
8,1271.2,5.48657,0.0153801,4.72702,10.9414,1113.98,15.6762,60.1825,0,11.9921,47.1466,1.04577,0.57648
-1,1271.2,5.48657,0.0153801,4.72702,10.9414,1113.98,15.6762,60.1825,0,11.9921,47.1466,1.04577,0.403536
-2,1256.62,5.36284,0.00795756,4.23206,4.9184,1119.47,13.8594,48.8071,0,11.8157,46.9323,1.21799,0.403536
9,1256.62,5.36284,0.00795756,4.23206,4.9184,1119.47,13.8594,48.8071,0,11.8157,46.9323,1.21799,0.403536
-1,1256.62,5.36284,0.00795756,4.23206,4.9184,1119.47,13.8594,48.8071,0,11.8157,46.9323,1.21799,0.282475
-2,1248.38,5.12191,0.00455456,3.90916,2.68435,1123.34,12.5991,40.8811,0,11.7035,46.7846,1.36078,0.282475
10,1248.38,5.12191,0.00455456,3.90916,2.68435,1123.34,12.5991,40.8811,0,11.7035,46.7846,1.36078,0.282475
-1,1248.38,5.12191,0.00455456,3.90916,2.68435,1123.34,12.5991,40.8811,0,11.7035,46.7846,1.36078,0.197733
-2,1243.53,5.0023,0.00402679,3.70016,1.79821,1126.06,11.7246,35.4435,0,11.6319,46.6824,1.48048,0.197733
11,1243.53,5.0023,0.00402679,3.70016,1.79821,1126.06,11.7246,35.4435,0,11.6319,46.6824,1.48048,0.197733
-1,1243.53,5.0023,0.00402679,3.70016,1.79821,1126.06,11.7246,35.4435,0,11.6319,46.6824,1.48048,0.138413
-2,1240.74,5.04404,0.00379498,3.58139,1.59544,1127.99,11.1473,31.5942,0,11.5916,46.6151,1.57826,0.138413
12,1240.74,5.04404,0.00379498,3.58139,1.59544,1127.99,11.1473,31.5942,0,11.5916,46.6151,1.57826,0.138413
-1,1240.74,5.04404,0.00379498,3.58139,1.59544,1127.99,11.1473,31.5942,0,11.5916,46.6151,1.57826,0.096889
-2,1239.5,5.59924,0.00410013,3.51007,1.58811,1129.34,10.7294,28.9329,0,11.5673,46.5664,1.66367,0.096889
13,1239.5,5.59924,0.00410013,3.51007,1.58811,1129.34,10.7294,28.9329,0,11.5673,46.5664,1.66367,0.096889
-1,1239.5,5.59924,0.00410013,3.51007,1.58811,1129.34,10.7294,28.9329,0,11.5673,46.5664,1.66367,0.0678223
-2,1238.71,6.00605,0.0043651,3.47253,1.61437,1130.2,10.424,27.1587,0,11.5544,46.5308,1.74252,0.0678223
14,1238.71,6.00605,0.0043651,3.47253,1.61437,1130.2,10.424,27.1587,0,11.5544,46.5308,1.74252,0.0678223
0,1271.94,5.96165,0.00435961,3.58847,1.44376,1125.04,10.4077,65.639,0,11.5913,46.529,1.73681,0.0474756
-1,1271.94,5.96165,0.00435961,3.58847,1.44376,1125.04,10.4077,65.639,0,11.5913,46.529,1.73681,7
-2,1261.49,5.26003,0.00341967,3.6328,1.26669,1130.16,10.6027,50.7053,0,11.6059,46.5514,1.70633,7
1,1261.49,5.26003,0.00341967,3.6328,1.26669,1130.16,10.6027,50.7053,0,11.6059,46.5514,1.70633,7
0,1345.07,5.94081,0.00436079,3.70471,1.26851,1119.72,10.3992,144.141,0,11.6283,46.5281,1.73261,7
-1,1345.07,5.94081,0.00436079,3.70471,1.26851,1119.72,10.3992,144.141,0,11.6283,46.5281,1.73261,7
-2,1308.66,5.52934,0.00353674,3.83831,1.16878,1127.98,10.9061,99.327,0,11.6728,46.5864,1.65064,7
1,1308.66,5.52934,0.00353674,3.83831,1.16878,1127.98,10.9061,99.327,0,11.6728,46.5864,1.65064,7
-1,1308.66,5.52934,0.00353674,3.83831,1.16878,1127.98,10.9061,99.327,0,11.6728,46.5864,1.65064,4.9
-2,1288.11,5.50119,0.00352123,3.8466,1.15123,1135.09,11.0179,71.609,0,11.6759,46.5992,1.61488,4.9
2,1288.11,5.50119,0.00352123,3.8466,1.15123,1135.09,11.0179,71.609,0,11.6759,46.5992,1.61488,4.9
0,1408.65,5.51903,0.00396351,3.96483,1.07112,1122.37,10.9018,204.879,0,11.7132,46.5859,1.64793,4.9
-1,1408.65,5.51903,0.00396351,3.96483,1.07112,1122.37,10.9018,204.879,0,11.7132,46.5859,1.64793,7
-2,1351.41,5.16798,0.00398943,4.09317,1.53298,1132.12,11.4145,137.102,0,11.757,46.645,1.57934,7
1,1351.41,5.16798,0.00398943,4.09317,1.53298,1132.12,11.4145,137.102,0,11.757,46.645,1.57934,7
-1,1351.41,5.16798,0.00398943,4.09317,1.53298,1132.12,11.4145,137.102,0,11.757,46.645,1.57934,4.9
-2,1318.64,5.53919,0.00407654,4.07083,1.48944,1140.74,11.494,95.3383,0,11.7504,46.6541,1.55127,4.9
