Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
-2,145.047,2.77047,0.0586446,20.2359,5.33649,53.3475,4.75613,7.34819,0,13.2105,37.6169,0.366782,3.43
3,145.047,2.77047,0.0586446,20.2359,5.33649,53.3475,4.75613,7.34819,0,13.2105,37.6169,0.366782,3.43
-1,145.047,2.77047,0.0586446,20.2359,5.33649,53.3475,4.75613,7.34819,0,13.2105,37.6169,0.366782,2.401
-2,144.318,2.83549,0.0588019,20.169,5.23423,53.7139,4.6807,6.48595,0,13.1693,37.6029,0.367511,2.401
4,144.318,2.83549,0.0588019,20.169,5.23423,53.7139,4.6807,6.48595,0,13.1693,37.6029,0.367511,2.401
0,150.103,2.86742,0.0588411,20.8061,6.92135,52.0007,4.63547,11.4062,0,13.4448,37.5946,0.36751,1.6807
-1,150.103,2.86742,0.0588411,20.8061,6.92135,52.0007,4.63547,11.4062,0,13.4448,37.5946,0.36751,7
-2,148.24,2.83862,0.0602645,20.767,6.0423,52.6568,4.69669,9.76137,0,13.4439,37.606,0.367325,7
1,148.24,2.83862,0.0602645,20.767,6.0423,52.6568,4.69669,9.76137,0,13.4439,37.606,0.367325,7
-1,148.24,2.83862,0.0602645,20.767,6.0423,52.6568,4.69669,9.76137,0,13.4439,37.606,0.367325,4.9
-2,146.699,2.70901,0.0550611,20.6865,5.55221,53.2054,4.6905,8.41625,0,13.4114,37.6048,0.36741,4.9
2,146.699,2.70901,0.0550611,20.6865,5.55221,53.2054,4.6905,8.41625,0,13.4114,37.6048,0.36741,4.9
-1,146.699,2.70901,0.0550611,20.6865,5.55221,53.2054,4.6905,8.41625,0,13.4114,37.6048,0.36741,3.43
-2,145.827,2.88152,0.0591421,20.5953,5.31924,53.7094,4.63544,7.30056,0,13.3632,37.5946,0.368639,3.43
3,145.827,2.88152,0.0591421,20.5953,5.31924,53.7094,4.63544,7.30056,0,13.3632,37.5946,0.368639,3.43
0,152.233,3.00393,0.0590876,21.2342,6.97637,51.9982,4.59313,12.7718,0,13.6408,37.5868,0.368638,2.401
-1,152.233,3.00393,0.0590876,21.2342,6.97637,51.9982,4.59313,12.7718,0,13.6408,37.5868,0.368638,7
-2,149.903,2.85467,0.0575673,21.1809,6.02783,52.7146,4.65981,10.8044,0,13.6358,37.5992,0.36837,7
1,149.903,2.85467,0.0575673,21.1809,6.02783,52.7146,4.65981,10.8044,0,13.6358,37.5992,0.36837,7
-1,149.903,2.85467,0.0575673,21.1809,6.02783,52.7146,4.65981,10.8044,0,13.6358,37.5992,0.36837,4.9
-2,148.059,2.71133,0.0548412,21.0726,5.49245,53.3471,4.65013,9.17411,0,13.5901,37.5974,0.368695,4.9
2,148.059,2.71133,0.0548412,21.0726,5.49245,53.3471,4.65013,9.17411,0,13.5901,37.5974,0.368695,4.9
-1,148.059,2.71133,0.0548412,21.0726,5.49245,53.3471,4.65013,9.17411,0,13.5901,37.5974,0.368695,3.43
-2,146.76,2.73767,0.0552818,20.9553,5.16467,53.8984,4.58757,7.87623,0,13.5291,37.5857,0.369619,3.43
3,146.76,2.73767,0.0552818,20.9553,5.16467,53.8984,4.58757,7.87623,0,13.5291,37.5857,0.369619,3.43
0,155.551,2.69938,0.0544528,21.7161,7.07346,51.6227,4.61278,15.9412,0,13.8716,37.5905,0.368658,3.43
-1,155.551,2.69938,0.0544528,21.7161,7.07346,51.6227,4.61278,15.9412,0,13.8716,37.5905,0.368658,7
-2,152.666,2.79899,0.0551077,21.5864,6.22658,52.5417,4.66761,12.9891,0,13.8314,37.6007,0.368395,7
1,152.666,2.79899,0.0551077,21.5864,6.22658,52.5417,4.66761,12.9891,0,13.8314,37.6007,0.368395,7
-1,152.666,2.79899,0.0551077,21.5864,6.22658,52.5417,4.66761,12.9891,0,13.8314,37.6007,0.368395,4.9
-2,150.595,2.95129,0.0567549,21.4531,5.63735,53.2887,4.66918,10.7926,0,13.7769,37.601,0.36852,4.9
2,150.595,2.95129,0.0567549,21.4531,5.63735,53.2887,4.66918,10.7926,0,13.7769,37.601,0.36852,4.9
-1,150.595,2.95129,0.0567549,21.4531,5.63735,53.2887,4.66918,10.7926,0,13.7769,37.601,0.36852,3.43
-2,148.786,2.8408,0.0571463,21.3298,5.24055,53.8851,4.62507,9.1296,0,13.7163,37.5928,0.368845,3.43
3,148.786,2.8408,0.0571463,21.3298,5.24055,53.8851,4.62507,9.1296,0,13.7163,37.5928,0.368845,3.43
-1,148.786,2.8408,0.0571463,21.3298,5.24055,53.8851,4.62507,9.1296,0,13.7163,37.5928,0.368845,2.401
-2,147.264,2.61699,0.0532727,21.2214,5.00603,54.379,4.5388,7.84851,0,13.6543,37.5768,0.369106,2.401
4,147.264,2.61699,0.0532727,21.2214,5.00603,54.379,4.5388,7.84851,0,13.6543,37.5768,0.369106,2.401
-1,147.264,2.61699,0.0532727,21.2214,5.00603,54.379,4.5388,7.84851,0,13.6543,37.5768,0.369106,1.6807
-2,146.411,2.7045,0.0568363,21.1267,4.91974,54.823,4.43002,6.83201,0,13.5927,37.5566,0.369313,1.6807
5,146.411,2.7045,0.0568363,21.1267,4.91974,54.823,4.43002,6.83201,0,13.5927,37.5566,0.369313,1.6807
0,152.217,2.76495,0.0565376,21.7641,6.48685,53.1151,4.38909,11.8496,0,13.872,37.5491,0.369288,1.17649
-1,152.217,2.76495,0.0565376,21.7641,6.48685,53.1151,4.38909,11.8496,0,13.872,37.5491,0.369288,7
-2,150.31,2.65762,0.0557158,21.6895,5.76215,53.7859,4.42445,10.1594,0,13.8506,37.5556,0.369061,7
1,150.31,2.65762,0.0557158,21.6895,5.76215,53.7859,4.42445,10.1594,0,13.8506,37.5556,0.369061,7
-1,150.31,2.65762,0.0557158,21.6895,5.76215,53.7859,4.42445,10.1594,0,13.8506,37.5556,0.369061,4.9
-2,148.939,2.76277,0.0569745,21.5783,5.29874,54.3807,4.40918,8.72858,0,13.8011,37.5528,0.369557,4.9
2,148.939,2.76277,0.0569745,21.5783,5.29874,54.3807,4.40918,8.72858,0,13.8011,37.5528,0.369557,4.9
-1,148.939,2.76277,0.0569745,21.5783,5.29874,54.3807,4.40918,8.72858,0,13.8011,37.5528,0.369557,3.43
-2,147.922,2.73948,0.0562776,21.4778,5.15922,54.8671,4.35876,7.6007,0,13.7489,37.5434,0.370613,3.43
3,147.922,2.73948,0.0562776,21.4778,5.15922,54.8671,4.35876,7.6007,0,13.7489,37.5434,0.370613,3.43
-1,147.922,2.73948,0.0562776,21.4778,5.15922,54.8671,4.35876,7.6007,0,13.7489,37.5434,0.370613,2.401
-2,147.029,2.71755,0.057031,21.4159,4.94341,55.2672,4.30102,6.7107,0,13.7109,37.5327,0.372213,2.401
4,147.029,2.71755,0.057031,21.4159,4.94341,55.2672,4.30102,6.7107,0,13.7109,37.5327,0.372213,2.401
0,152.697,2.7957,0.0568044,22.0478,6.50454,53.5659,4.25993,11.5806,0,13.9883,37.5252,0.372212,1.6807
-1,152.697,2.7957,0.0568044,22.0478,6.50454,53.5659,4.25993,11.5806,0,13.9883,37.5252,0.372212,7
-2,150.868,2.68262,0.0558086,21.9946,5.73737,54.2215,4.30478,9.98734,0,13.9786,37.5335,0.372235,7
1,150.868,2.68262,0.0558086,21.9946,5.73737,54.2215,4.30478,9.98734,0,13.9786,37.5335,0.372235,7
-1,150.868,2.68262,0.0558086,21.9946,5.73737,54.2215,4.30478,9.98734,0,13.9786,37.5335,0.372235,4.9
-2,149.586,2.76349,0.0593181,21.8976,5.30134,54.806,4.29682,8.61953,0,13.9369,37.532,0.372882,4.9
2,149.586,2.76349,0.0593181,21.8976,5.30134,54.806,4.29682,8.61953,0,13.9369,37.532,0.372882,4.9
-1,149.586,2.76349,0.0593181,21.8976,5.30134,54.806,4.29682,8.61953,0,13.9369,37.532,0.372882,3.43
-2,148.441,2.63164,0.0560084,21.8116,5.07406,55.258,4.25653,7.56132,0,13.8933,37.5246,0.373602,3.43
3,148.441,2.63164,0.0560084,21.8116,5.07406,55.258,4.25653,7.56132,0,13.8933,37.5246,0.373602,3.43
-1,148.441,2.63164,0.0560084,21.8116,5.07406,55.258,4.25653,7.56132,0,13.8933,37.5246,0.373602,2.401
-2,147.734,2.71611,0.0568113,21.7418,4.93228,55.6656,4.1925,6.69074,0,13.8507,37.5127,0.375022,2.401
4,147.734,2.71611,0.0568113,21.7418,4.93228,55.6656,4.1925,6.69074,0,13.8507,37.5127,0.375022,2.401
0,153.315,2.80534,0.0566408,22.3711,6.45902,53.974,4.15071,11.4905,0,14.1279,37.505,0.375022,1.6807
-1,153.315,2.80534,0.0566408,22.3711,6.45902,53.974,4.15071,11.4905,0,14.1279,37.505,0.375022,7
-2,151.505,2.78221,0.056546,22.3227,5.57173,54.6269,4.19729,9.9378,0,14.1206,37.5137,0.375213,7
1,151.505,2.78221,0.056546,22.3227,5.57173,54.6269,4.19729,9.9378,0,14.1206,37.5137,0.375213,7
-1,151.505,2.78221,0.056546,22.3227,5.57173,54.6269,4.19729,9.9378,0,14.1206,37.5137,0.375213,4.9
-2,150.442,2.83368,0.0600316,22.2222,5.36201,55.1913,4.18544,8.62328,0,14.0764,37.5115,0.375914,4.9
2,150.442,2.83368,0.0600316,22.2222,5.36201,55.1913,4.18544,8.62328,0,14.0764,37.5115,0.375914,4.9
-1,150.442,2.83368,0.0600316,22.2222,5.36201,55.1913,4.18544,8.62328,0,14.0764,37.5115,0.375914,3.43
-2,149.483,2.78542,0.0600849,22.1574,5.16288,55.6364,4.16523,7.5848,0,14.0455,37.5077,0.377139,3.43
3,149.483,2.78542,0.0600849,22.1574,5.16288,55.6364,4.16523,7.5848,0,14.0455,37.5077,0.377139,3.43
0,155.558,2.85698,0.0599709,22.7878,6.61518,53.9418,4.12726,12.9659,0,14.3248,37.5008,0.377134,2.401
-1,155.558,2.85698,0.0599709,22.7878,6.61518,53.9418,4.12726,12.9659,0,14.3248,37.5008,0.377134,7
-2,153.365,2.79631,0.0548415,22.7197,5.69203,54.6482,4.18628,11.0667,0,14.3118,37.5117,0.37706,7
1,153.365,2.79631,0.0548415,22.7197,5.69203,54.6482,4.18628,11.0667,0,14.3118,37.5117,0.37706,7
-1,153.365,2.79631,0.0548415,22.7197,5.69203,54.6482,4.18628,11.0667,0,14.3118,37.5117,0.37706,4.9
-2,151.824,2.84658,0.054809,22.6115,5.20274,55.292,4.16964,9.49661,0,14.2634,37.5086,0.378046,4.9
2,151.824,2.84658,0.054809,22.6115,5.20274,55.292,4.16964,9.49661,0,14.2634,37.5086,0.378046,4.9
0,161.551,2.82413,0.0550439,23.3501,7.02841,52.9432,4.15165,18.7232,0,14.5924,37.5054,0.377053,4.9
-1,161.551,2.82413,0.0550439,23.3501,7.02841,52.9432,4.15165,18.7232,0,14.5924,37.5054,0.377053,7
-2,157.964,2.92772,0.0573242,23.1931,6.05856,53.9753,4.21675,15.0985,0,14.5426,37.5174,0.376563,7
1,157.964,2.92772,0.0573242,23.1931,6.05856,53.9753,4.21675,15.0985,0,14.5426,37.5174,0.376563,7
-1,157.964,2.92772,0.0573242,23.1931,6.05856,53.9753,4.21675,15.0985,0,14.5426,37.5174,0.376563,4.9
-2,155.165,2.77159,0.0539599,23.0311,5.48669,54.8197,4.23516,12.3924,0,14.4777,37.5208,0.376274,4.9
2,155.165,2.77159,0.0539599,23.0311,5.48669,54.8197,4.23516,12.3924,0,14.4777,37.5208,0.376274,4.9
-1,155.165,2.77159,0.0539599,23.0311,5.48669,54.8197,4.23516,12.3924,0,14.4777,37.5208,0.376274,3.43
-2,153.246,2.86487,0.0541046,22.8862,5.04343,55.5437,4.19185,10.3657,0,14.4069,37.5128,0.376671,3.43
3,153.246,2.86487,0.0541046,22.8862,5.04343,55.5437,4.19185,10.3657,0,14.4069,37.5128,0.376671,3.43
-1,153.246,2.86487,0.0541046,22.8862,5.04343,55.5437,4.19185,10.3657,0,14.4069,37.5128,0.376671,2.401
-2,151.818,2.79809,0.0553921,22.7726,4.86477,56.1146,4.11815,8.87459,0,14.343,37.4991,0.377356,2.401
4,151.818,2.79809,0.0553921,22.7726,4.86477,56.1146,4.11815,8.87459,0,14.343,37.4991,0.377356,2.401
-1,151.818,2.79809,0.0553921,22.7726,4.86477,56.1146,4.11815,8.87459,0,14.343,37.4991,0.377356,1.6807
-2,150.876,2.89894,0.0598406,22.6927,4.73957,56.5767,4.04548,7.7058,0,14.293,37.4857,0.377859,1.6807
5,150.876,2.89894,0.0598406,22.6927,4.73957,56.5767,4.04548,7.7058,0,14.293,37.4857,0.377859,1.6807
0,156.691,2.87971,0.0594521,23.3231,6.05439,54.8577,4.01291,13.0709,0,14.575,37.4797,0.377823,1.17649
-1,156.691,2.87971,0.0594521,23.3231,6.05439,54.8577,4.01291,13.0709,0,14.575,37.4797,0.377823,7
-2,154.685,2.81938,0.0555118,23.2085,5.4353,55.5459,4.04637,11.1756,0,14.5343,37.4859,0.377728,7
1,154.685,2.81938,0.0555118,23.2085,5.4353,55.5459,4.04637,11.1756,0,14.5343,37.4859,0.377728,7
-1,154.685,2.81938,0.0555118,23.2085,5.4353,55.5459,4.04637,11.1756,0,14.5343,37.4859,0.377728,4.9
-2,153.198,2.86231,0.0549109,23.0873,5.03665,56.1726,4.02184,9.62492,0,14.4774,37.4814,0.378836,4.9
2,153.198,2.86231,0.0549109,23.0873,5.03665,56.1726,4.02184,9.62492,0,14.4774,37.4814,0.378836,4.9
-1,153.198,2.86231,0.0549109,23.0873,5.03665,56.1726,4.02184,9.62492,0,14.4774,37.4814,0.378836,3.43
-2,152.012,2.76914,0.0556313,22.9862,4.85458,56.6926,3.97107,8.40644,0,14.4232,37.472,0.380667,3.43
3,152.012,2.76914,0.0556313,22.9862,4.85458,56.6926,3.97107,8.40644,0,14.4232,37.472,0.380667,3.43
0,160.132,2.8299,0.0548287,23.7156,6.27275,54.4302,3.99247,16.2219,0,14.7595,37.476,0.378814,3.43
-1,160.132,2.8299,0.0548287,23.7156,6.27275,54.4302,3.99247,16.2219,0,14.7595,37.476,0.378814,7
-2,157.564,2.88559,0.0577329,23.5517,5.72511,55.313,4.02516,13.4476,0,14.6969,37.4821,0.37898,7
1,157.564,2.88559,0.0577329,23.5517,5.72511,55.313,4.02516,13.4476,0,14.6969,37.4821,0.37898,7
-1,157.564,2.88559,0.0577329,23.5517,5.72511,55.313,4.02516,13.4476,0,14.6969,37.4821,0.37898,4.9
-2,155.283,2.73765,0.0536069,23.4104,5.19894,56.0476,4.03752,11.2953,0,14.6383,37.4844,0.379614,4.9
2,155.283,2.73765,0.0536069,23.4104,5.19894,56.0476,4.03752,11.2953,0,14.6383,37.4844,0.379614,4.9
-1,155.283,2.73765,0.0536069,23.4104,5.19894,56.0476,4.03752,11.2953,0,14.6383,37.4844,0.379614,3.43
-2,153.72,2.76121,0.0533463,23.2828,4.88246,56.6897,3.98961,9.6312,0,14.573,37.4755,0.381083,3.43
3,153.72,2.76121,0.0533463,23.2828,4.88246,56.6897,3.98961,9.6312,0,14.573,37.4755,0.381083,3.43
0,163.255,2.78733,0.0542029,24.04,6.36667,54.2804,4.01375,18.9309,0,14.9224,37.48,0.379536,3.43
-1,163.255,2.78733,0.0542029,24.04,6.36667,54.2804,4.01375,18.9309,0,14.9224,37.48,0.379536,7
-2,159.497,2.58972,0.0520675,23.8388,5.59142,55.2777,4.04977,15.388,0,14.8431,37.4867,0.379961,7
1,159.497,2.58972,0.0520675,23.8388,5.59142,55.2777,4.04977,15.388,0,14.8431,37.4867,0.379961,7
-1,159.497,2.58972,0.0520675,23.8388,5.59142,55.2777,4.04977,15.388,0,14.8431,37.4867,0.379961,4.9
-2,157.108,2.72365,0.0557983,23.6324,5.25405,56.1428,4.03564,12.6499,0,14.7486,37.4841,0.380722,4.9
2,157.108,2.72365,0.0557983,23.6324,5.25405,56.1428,4.03564,12.6499,0,14.7486,37.4841,0.380722,4.9
-1,157.108,2.72365,0.0557983,23.6324,5.25405,56.1428,4.03564,12.6499,0,14.7486,37.4841,0.380722,3.43
-2,155.049,2.59942,0.0502887,23.4873,4.89939,56.8187,4.00088,10.6555,0,14.6781,37.4777,0.381383,3.43
3,155.049,2.59942,0.0502887,23.4873,4.89939,56.8187,4.00088,10.6555,0,14.6781,37.4777,0.381383,3.43
-1,155.049,2.59942,0.0502887,23.4873,4.89939,56.8187,4.00088,10.6555,0,14.6781,37.4777,0.381383,2.401
-2,153.911,2.84905,0.0546405,23.3747,4.71523,57.4244,3.92328,9.11059,0,14.6127,37.4633,0.383119,2.401
4,153.911,2.84905,0.0546405,23.3747,4.71523,57.4244,3.92328,9.11059,0,14.6127,37.4633,0.383119,2.401
0,162.493,2.66642,0.0509915,24.117,6.00126,55.0165,3.98099,17.841,0,14.9635,37.474,0.381269,2.401
-1,162.493,2.66642,0.0509915,24.117,6.00126,55.0165,3.98099,17.841,0,14.9635,37.474,0.381269,7
-2,159.414,2.71461,0.0533514,23.9064,5.40613,55.9735,3.99124,14.638,0,14.8725,37.476,0.382281,7
1,159.414,2.71461,0.0533514,23.9064,5.40613,55.9735,3.99124,14.638,0,14.8725,37.476,0.382281,7
-1,159.414,2.71461,0.0533514,23.9064,5.40613,55.9735,3.99124,14.638,0,14.8725,37.476,0.382281,4.9
-2,156.973,2.60667,0.0516203,23.713,5.04037,56.7632,3.9791,12.1784,0,14.7833,37.4737,0.38325,4.9
2,156.973,2.60667,0.0516203,23.713,5.04037,56.7632,3.9791,12.1784,0,14.7833,37.4737,0.38325,4.9
-1,156.973,2.60667,0.0516203,23.713,5.04037,56.7632,3.9791,12.1784,0,14.7833,37.4737,0.38325,3.43
-2,155.301,2.65916,0.0507236,23.5637,4.80497,57.4454,3.9242,10.2977,0,14.7063,37.4636,0.38482,3.43
3,155.301,2.65916,0.0507236,23.5637,4.80497,57.4454,3.9242,10.2977,0,14.7063,37.4636,0.38482,3.43
-1,155.301,2.65916,0.0507236,23.5637,4.80497,57.4454,3.9242,10.2977,0,14.7063,37.4636,0.38482,2.401
-2,154.269,2.86751,0.0544965,23.4696,4.65047,57.9975,3.85778,8.88258,0,14.6515,37.4513,0.386719,2.401
4,154.269,2.86751,0.0544965,23.4696,4.65047,57.9975,3.85778,8.88258,0,14.6515,37.4513,0.386719,2.401
-1,154.269,2.86751,0.0544965,23.4696,4.65047,57.9975,3.85778,8.88258,0,14.6515,37.4513,0.386719,1.6807
-2,153.186,2.73095,0.0553131,23.4364,4.47811,58.3751,3.79731,7.85977,0,14.6255,37.4401,0.387881,1.6807
5,153.186,2.73095,0.0553131,23.4364,4.47811,58.3751,3.79731,7.85977,0,14.6255,37.4401,0.387881,1.6807
-1,153.186,2.73095,0.0553131,23.4364,4.47811,58.3751,3.79731,7.85977,0,14.6255,37.4401,0.387881,1.17649
-2,152.42,2.60738,0.0556652,23.4158,4.4896,58.6887,3.72915,7.01592,0,14.603,37.4274,0.387698,1.17649
6,152.42,2.60738,0.0556652,23.4158,4.4896,58.6887,3.72915,7.01592,0,14.603,37.4274,0.387698,1.17649
0,157.45,2.64526,0.0556251,24.0299,5.67769,56.9203,3.704,11.7263,0,14.8805,37.4228,0.387576,0.823543
-1,157.45,2.64526,0.0556251,24.0299,5.67769,56.9203,3.704,11.7263,0,14.8805,37.4228,0.387576,7
-2,156.45,2.95768,0.060775,23.944,5.29601,57.523,3.7358,10.265,0,14.851,37.4287,0.387696,7
1,156.45,2.95768,0.060775,23.944,5.29601,57.523,3.7358,10.265,0,14.851,37.4287,0.387696,7
-1,156.45,2.95768,0.060775,23.944,5.29601,57.523,3.7358,10.265,0,14.851,37.4287,0.387696,4.9
-2,155.034,2.77928,0.0554422,23.8866,4.81722,57.9822,3.75346,9.10824,0,14.831,37.432,0.388616,4.9
2,155.034,2.77928,0.0554422,23.8866,4.81722,57.9822,3.75346,9.10824,0,14.831,37.432,0.388616,4.9
-1,155.034,2.77928,0.0554422,23.8866,4.81722,57.9822,3.75346,9.10824,0,14.831,37.432,0.388616,3.43
-2,153.958,2.63976,0.0540973,23.8239,4.58431,58.4203,3.71104,8.11418,0,14.7956,37.4241,0.390727,3.43
3,153.958,2.63976,0.0540973,23.8239,4.58431,58.4203,3.71104,8.11418,0,14.7956,37.4241,0.390727,3.43
-1,153.958,2.63976,0.0540973,23.8239,4.58431,58.4203,3.71104,8.11418,0,14.7956,37.4241,0.390727,2.401
-2,153.123,2.62961,0.0557812,23.7708,4.37216,58.8074,3.65443,7.26529,0,14.7606,37.4137,0.392703,2.401
4,153.123,2.62961,0.0557812,23.7708,4.37216,58.8074,3.65443,7.26529,0,14.7606,37.4137,0.392703,2.401
0,158.23,2.66751,0.0558578,24.3807,5.53104,57.041,3.62817,12.0873,0,15.0369,37.4088,0.39269,1.6807
-1,158.23,2.66751,0.0558578,24.3807,5.53104,57.041,3.62817,12.0873,0,15.0369,37.4088,0.39269,7
-2,157.012,2.793,0.0570625,24.2785,5.20934,57.673,3.64589,10.5523,0,14.9981,37.4121,0.392876,7
1,157.012,2.793,0.0570625,24.2785,5.20934,57.673,3.64589,10.5523,0,14.9981,37.4121,0.392876,7
-1,157.012,2.793,0.0570625,24.2785,5.20934,57.673,3.64589,10.5523,0,14.9981,37.4121,0.392876,4.9
-2,156.012,2.84133,0.0580489,24.2023,4.98149,58.2038,3.65429,9.29554,0,14.9676,37.4137,0.394115,4.9
2,156.012,2.84133,0.0580489,24.2023,4.98149,58.2038,3.65429,9.29554,0,14.9676,37.4137,0.394115,4.9
-1,156.012,2.84133,0.0580489,24.2023,4.98149,58.2038,3.65429,9.29554,0,14.9676,37.4137,0.394115,3.43
-2,155.035,2.79739,0.0558041,24.1615,4.69328,58.6233,3.6479,8.29833,0,14.9493,37.4125,0.396151,3.43
3,155.035,2.79739,0.0558041,24.1615,4.69328,58.6233,3.6479,8.29833,0,14.9493,37.4125,0.396151,3.43
0,160.657,2.82324,0.0561581,24.7714,5.75191,56.8481,3.62409,13.7506,0,15.2269,37.4081,0.396135,2.401
-1,160.657,2.82324,0.0561581,24.7714,5.75191,56.8481,3.62409,13.7506,0,15.2269,37.4081,0.396135,7
-2,158.61,2.75033,0.0562551,24.6557,5.09279,57.5542,3.65644,11.8495,0,15.184,37.4141,0.396702,7
1,158.61,2.75033,0.0562551,24.6557,5.09279,57.5542,3.65644,11.8495,0,15.184,37.4141,0.396702,7
-1,158.61,2.75033,0.0562551,24.6557,5.09279,57.5542,3.65644,11.8495,0,15.184,37.4141,0.396702,4.9
-2,157.134,2.66477,0.0547183,24.5316,4.86292,58.1772,3.64399,10.2614,0,15.1276,37.4118,0.397642,4.9
2,157.134,2.66477,0.0547183,24.5316,4.86292,58.1772,3.64399,10.2614,0,15.1276,37.4118,0.397642,4.9
-1,157.134,2.66477,0.0547183,24.5316,4.86292,58.1772,3.64399,10.2614,0,15.1276,37.4118,0.397642,3.43
-2,156.288,2.87971,0.0589297,24.4458,4.69123,58.7086,3.61645,8.99626,0,15.0846,37.4067,0.399486,3.43
3,156.288,2.87971,0.0589297,24.4458,4.69123,58.7086,3.61645,8.99626,0,15.0846,37.4067,0.399486,3.43
0,163.826,2.65548,0.0554195,25.1398,5.86317,56.3772,3.62283,16.9014,0,15.4055,37.408,0.39764,3.43
-1,163.826,2.65548,0.0554195,25.1398,5.86317,56.3772,3.62283,16.9014,0,15.4055,37.408,0.39764,7
-2,161.636,2.93046,0.0578913,24.965,5.47556,57.2437,3.65683,14.158,0,15.3362,37.4143,0.398004,7
1,161.636,2.93046,0.0578913,24.965,5.47556,57.2437,3.65683,14.158,0,15.3362,37.4143,0.398004,7
-1,161.636,2.93046,0.0578913,24.965,5.47556,57.2437,3.65683,14.158,0,15.3362,37.4143,0.398004,4.9
-2,159.144,2.56211,0.0528229,24.845,4.86766,57.9388,3.67969,12.0917,0,15.2885,37.4185,0.398923,4.9
2,159.144,2.56211,0.0528229,24.845,4.86766,57.9388,3.67969,12.0917,0,15.2885,37.4185,0.398923,4.9
-1,159.144,2.56211,0.0528229,24.845,4.86766,57.9388,3.67969,12.0917,0,15.2885,37.4185,0.398923,3.43
-2,157.586,2.4812,0.0521922,24.7124,4.71778,58.5868,3.63787,10.3663,0,15.2209,37.4108,0.40016,3.43
3,157.586,2.4812,0.0521922,24.7124,4.71778,58.5868,3.63787,10.3663,0,15.2209,37.4108,0.40016,3.43
-1,157.586,2.4812,0.0521922,24.7124,4.71778,58.5868,3.63787,10.3663,0,15.2209,37.4108,0.40016,2.401
-2,156.655,2.67734,0.0561628,24.6337,4.56318,59.128,3.59285,9.02283,0,15.1769,37.4024,0.401924,2.401
4,156.655,2.67734,0.0561628,24.6337,4.56318,59.128,3.59285,9.02283,0,15.1769,37.4024,0.401924,2.401
0,164.187,2.47799,0.0532286,25.3213,5.61504,56.7534,3.62071,17.0376,0,15.5004,37.4076,0.400133,2.401
-1,164.187,2.47799,0.0532286,25.3213,5.61504,56.7534,3.62071,17.0376,0,15.5004,37.4076,0.400133,7
-2,162.217,2.93361,0.0588835,25.1209,5.36244,57.6291,3.63779,14.2488,0,15.4136,37.4108,0.400891,7
1,162.217,2.93361,0.0588835,25.1209,5.36244,57.6291,3.63779,14.2488,0,15.4136,37.4108,0.400891,7
-1,162.217,2.93361,0.0588835,25.1209,5.36244,57.6291,3.63779,14.2488,0,15.4136,37.4108,0.400891,4.9
-2,160.02,2.75227,0.0540362,24.9957,4.88631,58.3032,3.65939,12.1905,0,15.3623,37.4148,0.402016,4.9
2,160.02,2.75227,0.0540362,24.9957,4.88631,58.3032,3.65939,12.1905,0,15.3623,37.4148,0.402016,4.9
-1,160.02,2.75227,0.0540362,24.9957,4.88631,58.3032,3.65939,12.1905,0,15.3623,37.4148,0.402016,3.43
-2,158.057,2.36771,0.0495423,24.8891,4.57358,58.9168,3.62699,10.5124,0,15.308,37.4088,0.403717,3.43
3,158.057,2.36771,0.0495423,24.8891,4.57358,58.9168,3.62699,10.5124,0,15.308,37.4088,0.403717,3.43
-1,158.057,2.36771,0.0495423,24.8891,4.57358,58.9168,3.62699,10.5124,0,15.308,37.4088,0.403717,2.401
-2,157.086,2.57065,0.0540499,24.7976,4.43005,59.4743,3.5639,9.13847,0,15.2544,37.3971,0.405645,2.401
4,157.086,2.57065,0.0540499,24.7976,4.43005,59.4743,3.5639,9.13847,0,15.2544,37.3971,0.405645,2.401
0,164.609,2.36815,0.050892,25.4959,5.3908,57.0597,3.61338,17.233,0,15.5874,37.4063,0.403681,2.401
-1,164.609,2.36815,0.050892,25.4959,5.3908,57.0597,3.61338,17.233,0,15.5874,37.4063,0.403681,7
-2,162.628,2.81121,0.0583522,25.275,5.23302,57.9485,3.61173,14.3937,0,15.4863,37.4061,0.404657,7
1,162.628,2.81121,0.0583522,25.275,5.23302,57.9485,3.61173,14.3937,0,15.4863,37.4061,0.404657,7
-1,162.628,2.81121,0.0583522,25.275,5.23302,57.9485,3.61173,14.3937,0,15.4863,37.4061,0.404657,4.9
-2,160.662,2.7406,0.0526082,25.1403,4.91987,58.6219,3.6268,12.3156,0,15.4295,37.4088,0.405677,4.9
2,160.662,2.7406,0.0526082,25.1403,4.91987,58.6219,3.6268,12.3156,0,15.4295,37.4088,0.405677,4.9
-1,160.662,2.7406,0.0526082,25.1403,4.91987,58.6219,3.6268,12.3156,0,15.4295,37.4088,0.405677,3.43
-2,158.862,2.64388,0.0529974,25.0552,4.41401,59.233,3.5966,10.669,0,15.386,37.4033,0.408014,3.43
3,158.862,2.64388,0.0529974,25.0552,4.41401,59.233,3.5966,10.669,0,15.386,37.4033,0.408014,3.43
