Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
-2,365.9,5.32451,0.138668,38.898,21.3693,107.209,43.3843,40.7775,0,26.4824,81.8067,0.509451,7
-2,365.867,5.30281,0.138408,38.8702,21.534,107.301,43.3496,40.5899,0,26.4726,81.8003,0.508179,7
-2,365.517,5.23683,0.138065,38.8493,21.3817,107.37,43.3235,40.4501,0,26.4653,81.7954,0.507228,7
1,365.517,5.23683,0.138065,38.8493,21.3817,107.37,43.3235,40.4501,0,26.4653,81.7954,0.507228,7
0,363.349,5.22162,0.135315,39.0443,21.4946,104.873,43.2993,40.4501,0,26.5327,81.791,0.507215,4.9
-1,363.349,5.22162,0.135315,39.0443,21.4946,104.873,43.2993,40.4501,0,26.5327,81.791,0.507215,7
-2,363.79,5.21643,0.135307,39.2285,20.6088,104.148,43.5479,41.9534,0,26.5971,81.8371,0.517469,7
-2,363.458,5.22411,0.133869,39.1371,20.9454,104.51,43.4244,41.1909,0,26.5651,81.8142,0.512304,7
-2,363.748,5.36265,0.135771,39.0908,21.4257,104.691,43.362,40.8178,0,26.549,81.8026,0.50975,7
-2,363.728,5.34398,0.13543,39.0676,21.5883,104.782,43.3307,40.6333,0,26.5408,81.7968,0.50848,7
-2,363.39,5.28092,0.135025,39.0501,21.4362,104.85,43.3072,40.4958,0,26.5347,81.7924,0.507531,7
-2,363.334,5.21135,0.135231,39.0458,21.4793,104.867,43.3013,40.4615,0,26.5332,81.7913,0.507294,7
1,363.334,5.21135,0.135231,39.0458,21.4793,104.867,43.3013,40.4615,0,26.5332,81.7913,0.507294,7
0,361.074,5.2022,0.133529,39.2366,21.5011,102.374,43.2727,40.4615,0,26.5993,81.7861,0.507282,4.9
-1,361.074,5.2022,0.133529,39.2366,21.5011,102.374,43.2727,40.4615,0,26.5993,81.7861,0.507282,7
-2,361.616,5.28823,0.133881,39.3552,20.7913,101.657,43.4781,41.9324,0,26.6392,81.8237,0.517518,7
-2,361.189,5.20429,0.13226,39.2966,21.0429,102.015,43.3747,41.1861,0,26.6195,81.8048,0.512362,7
-2,361.476,5.3427,0.134078,39.2668,21.4784,102.195,43.3235,40.8211,0,26.6095,81.7954,0.509812,7
-2,361.454,5.32411,0.133693,39.2518,21.6179,102.284,43.2981,40.6406,0,26.6044,81.7908,0.508545,7
-2,361.116,5.2613,0.133252,39.2404,21.4486,102.352,43.279,40.5061,0,26.6006,81.7873,0.507597,7
-2,361.059,5.19194,0.133448,39.2376,21.4874,102.369,43.2743,40.4726,0,26.5996,81.7864,0.507361,7
1,361.059,5.19194,0.133448,39.2376,21.4874,102.369,43.2743,40.4726,0,26.5996,81.7864,0.507361,7
0,358.766,5.19298,0.132995,39.4238,21.4719,99.8793,43.2408,40.4726,0,26.6641,81.7803,0.507349,4.9
-1,358.766,5.19298,0.132995,39.4238,21.4719,99.8793,43.2408,40.4726,0,26.6641,81.7803,0.507349,7
-2,359.386,5.28235,0.133099,39.4472,21.0632,99.1724,43.3948,41.899,0,26.6686,81.8078,0.517567,7
-2,358.926,5.19618,0.131638,39.4361,21.1743,99.5255,43.3145,41.1751,0,26.6666,81.7934,0.51242,7
-2,359.192,5.33376,0.133505,39.4301,21.532,99.7023,43.2769,40.8212,0,26.6654,81.7867,0.509875,7
-2,359.158,5.31485,0.133141,39.427,21.6306,99.7908,43.2586,40.6463,0,26.6648,81.7835,0.50861,7
-2,358.811,5.25198,0.132714,39.4246,21.43,99.8572,43.2452,40.5159,0,26.6643,81.7811,0.507664,7
-2,358.855,5.28322,0.132958,39.424,21.4632,99.8738,43.2419,40.4834,0,26.6642,81.7805,0.507428,7
-2,358.763,5.19042,0.132974,39.4239,21.4691,99.878,43.2411,40.4753,0,26.6642,81.7803,0.507369,7
1,358.763,5.19042,0.132974,39.4239,21.4691,99.878,43.2411,40.4753,0,26.6642,81.7803,0.507369,7
0,356.537,5.20726,0.133962,39.6052,21.5126,97.3926,43.2023,40.4753,0,26.7271,81.7732,0.507357,4.9
-1,356.537,5.20726,0.133962,39.6052,21.5126,97.3926,43.2023,40.4753,0,26.7271,81.7732,0.507357,7
-2,357.229,5.29361,0.132951,39.5072,21.4401,96.6953,43.3091,41.8551,0,26.6866,81.7914,0.517559,7
-2,356.739,5.20845,0.132068,39.5563,21.3958,97.0436,43.2484,41.1545,0,26.7068,81.781,0.512419,7
-2,356.986,5.34692,0.134206,39.5807,21.6665,97.218,43.2235,40.8122,0,26.7169,81.7768,0.509878,7
-2,356.941,5.3285,0.133977,39.593,21.7191,97.3052,43.2125,40.6431,0,26.722,81.7749,0.508615,7
-2,356.584,5.26607,0.133649,39.6021,21.4828,97.3707,43.2048,40.5171,0,26.7258,81.7736,0.507671,7
-2,356.626,5.29741,0.133918,39.6044,21.507,97.3871,43.2029,40.4857,0,26.7267,81.7733,0.507435,7
-2,356.637,5.30527,0.133985,39.605,21.5131,97.3912,43.2025,40.4779,0,26.727,81.7733,0.507376,7
-2,356.639,5.30724,0.134002,39.6051,21.5146,97.3922,43.2024,40.4759,0,26.727,81.7732,0.507362,7
-2,356.537,5.2071,0.133961,39.6052,21.5125,97.3925,43.2024,40.4754,0,26.7271,81.7732,0.507358,7
1,356.537,5.2071,0.133961,39.6052,21.5125,97.3925,43.2024,40.4754,0,26.7271,81.7732,0.507358,7
0,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,4.9
-1,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,7
-2,355.177,5.3185,0.133314,39.5383,21.9365,94.2219,43.2297,41.8104,0,26.6945,81.7763,0.517535,7
-2,354.707,5.23997,0.133543,39.6585,21.7752,94.5661,43.1805,41.1321,0,26.7406,81.7683,0.5124,7
-2,354.966,5.38235,0.136247,39.7195,21.9825,94.7385,43.1658,40.8011,0,26.7642,81.7661,0.509862,7
-2,354.928,5.36598,0.136305,39.7502,22.0018,94.8247,43.161,40.6376,0,26.7762,81.7654,0.5086,7
-2,354.576,5.30515,0.136195,39.7733,21.7399,94.8894,43.1584,40.5158,0,26.7852,81.7651,0.507657,7
-2,354.619,5.3369,0.136519,39.7791,21.7576,94.9056,43.1579,40.4855,0,26.7874,81.7651,0.507422,7
-2,354.63,5.34486,0.136599,39.7806,21.7621,94.9097,43.1578,40.4779,0,26.788,81.7651,0.507363,7
-2,354.633,5.34685,0.13662,39.7809,21.7632,94.9107,43.1578,40.476,0,26.7881,81.7651,0.507348,7
-2,354.633,5.34735,0.136625,39.781,21.7634,94.9109,43.1578,40.4756,0,26.7882,81.7651,0.507344,7
-2,354.633,5.34748,0.136626,39.781,21.7635,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,7
1,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,7
-1,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,14
-2,355.14,5.32242,0.135519,39.6039,22.0484,94.3046,43.1587,41.5714,0,26.7195,81.7626,0.512964,14
-2,354.889,5.34091,0.13467,39.6917,21.9234,94.6076,43.1496,41.0157,0,26.7534,81.7623,0.510139,14
-2,355.061,5.43306,0.136819,39.7362,22.0575,94.7592,43.1515,40.7436,0,26.7706,81.7633,0.508738,14
-2,354.976,5.39144,0.13659,39.7586,22.0393,94.8351,43.1541,40.609,0,26.7794,81.7641,0.50804,14
-2,354.588,5.31144,0.136266,39.7754,21.749,94.892,43.1568,40.5087,0,26.786,81.7648,0.507517,14
-2,354.622,5.33848,0.136536,39.7796,21.7599,94.9063,43.1575,40.4837,0,26.7876,81.765,0.507387,14
-2,354.631,5.34526,0.136604,39.7807,21.7626,94.9098,43.1577,40.4775,0,26.788,81.7651,0.507354,14
-2,354.633,5.34695,0.136621,39.781,21.7633,94.9107,43.1578,40.4759,0,26.7881,81.7651,0.507346,14
-2,354.633,5.34738,0.136625,39.781,21.7635,94.9109,43.1578,40.4755,0,26.7882,81.7651,0.507344,14
-2,354.633,5.34748,0.136626,39.781,21.7635,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,14
2,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,14
-1,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,28
-2,354.786,5.16838,0.133642,39.6441,22.0682,94.4608,43.1083,41.2085,0,26.7307,81.7533,0.510254,28
-2,355.012,5.39906,0.136329,39.7121,22.0856,94.6858,43.1286,40.838,0,26.7591,81.7584,0.508794,28
-2,354.9,5.32515,0.135992,39.7465,22.0529,94.7984,43.1421,40.6557,0,26.7736,81.7615,0.508068,28
-2,355.031,5.43119,0.137014,39.7637,22.0772,94.8547,43.1497,40.5653,0,26.7809,81.7633,0.507705,28
-2,354.601,5.32124,0.136371,39.7767,21.7582,94.8969,43.1557,40.4978,0,26.7863,81.7646,0.507434,28
-2,354.625,5.34094,0.136563,39.78,21.7622,94.9075,43.1573,40.481,0,26.7877,81.765,0.507366,28
-2,354.632,5.34587,0.136611,39.7808,21.7632,94.9101,43.1577,40.4768,0,26.7881,81.765,0.507349,28
-2,354.633,5.34711,0.136622,39.781,21.7635,94.9108,43.1578,40.4758,0,26.7882,81.7651,0.507345,28
-2,354.633,5.34742,0.136625,39.781,21.7635,94.911,43.1578,40.4755,0,26.7882,81.7651,0.507343,28
-2,354.634,5.34749,0.136626,39.781,21.7635,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,28
3,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,28
-1,354.53,5.24689,0.136582,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,56
-2,354.971,5.39408,0.135436,39.678,22.1644,94.6282,43.0984,40.8704,0,26.7412,81.7522,0.508856,56
-2,355.004,5.36041,0.136779,39.7293,22.1791,94.7695,43.1262,40.6714,0,26.7645,81.7583,0.508098,56
-2,354.997,5.4047,0.136782,39.7551,22.0994,94.8403,43.1416,40.573,0,26.7763,81.7616,0.50772,56
-2,355.08,5.47143,0.137411,39.7681,22.1006,94.8756,43.1496,40.5241,0,26.7822,81.7633,0.507532,56
-2,354.613,5.33111,0.13647,39.7778,21.7637,94.9022,43.1557,40.4876,0,26.7867,81.7646,0.50739,56
-2,354.628,5.34341,0.136587,39.7802,21.7636,94.9088,43.1573,40.4784,0,26.7878,81.765,0.507355,56
-2,354.632,5.34649,0.136617,39.7808,21.7635,94.9105,43.1577,40.4762,0,26.7881,81.765,0.507346,56
-2,354.633,5.34726,0.136624,39.781,21.7635,94.9109,43.1578,40.4756,0,26.7882,81.7651,0.507344,56
-2,354.633,5.34745,0.136626,39.781,21.7635,94.911,43.1578,40.4755,0,26.7882,81.7651,0.507343,56
-2,354.53,5.24687,0.136581,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,56
4,354.53,5.24687,0.136581,39.781,21.7611,94.911,43.1578,40.4754,0,26.7882,81.7651,0.507343,56
0,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,39.2
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,7
-2,353.272,5.35624,0.134101,39.5428,22.5802,91.7506,43.1623,41.7712,0,26.6933,81.7637,0.517509,7
-2,352.941,5.29324,0.136078,39.7436,22.4138,92.0919,43.1133,41.1122,0,26.7685,81.7558,0.512376,7
-2,353.289,5.44451,0.13971,39.8465,22.6277,92.2628,43.1047,40.7911,0,26.8074,81.7548,0.50984,7
-2,353.3,5.43279,0.140251,39.8985,22.6523,92.3483,43.1045,40.6326,0,26.8273,81.755,0.508579,7
-2,352.988,5.3756,0.14051,39.9379,22.3953,92.4125,43.106,40.5146,0,26.8423,81.7555,0.507637,7
-2,353.041,5.40828,0.140926,39.9477,22.4144,92.4285,43.1066,40.4852,0,26.8461,81.7557,0.507402,7
-2,353.054,5.41647,0.14103,39.9502,22.4192,92.4325,43.1068,40.4778,0,26.847,81.7557,0.507343,7
-2,353.057,5.41852,0.141056,39.9508,22.4204,92.4335,43.1068,40.476,0,26.8473,81.7557,0.507328,7
-2,353.058,5.41903,0.141062,39.951,22.4207,92.4338,43.1068,40.4755,0,26.8473,81.7557,0.507324,7
-2,353.059,5.41916,0.141064,39.951,22.4208,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,7
1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,7
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,14
-2,353.123,5.29363,0.135601,39.6131,22.7237,91.8425,43.0449,41.4967,0,26.7188,81.7406,0.512932,14
-2,353.152,5.40699,0.137522,39.7798,22.6117,92.1379,43.0619,40.9784,0,26.7818,81.7456,0.510113,14
-2,353.399,5.50173,0.140446,39.8648,22.727,92.2858,43.0809,40.725,0,26.8142,81.75,0.508715,14
-2,353.356,5.46153,0.140619,39.9078,22.7019,92.3598,43.093,40.5997,0,26.8307,81.7527,0.508018,14
-2,353.001,5.3827,0.140601,39.9402,22.4074,92.4153,43.1032,40.5064,0,26.8432,81.755,0.507497,14
-2,353.044,5.41006,0.140949,39.9483,22.4174,92.4292,43.1059,40.4831,0,26.8463,81.7555,0.507367,14
-2,353.055,5.41692,0.141036,39.9504,22.4199,92.4327,43.1066,40.4773,0,26.8471,81.7557,0.507334,14
-2,353.058,5.41863,0.141057,39.9509,22.4206,92.4336,43.1068,40.4759,0,26.8473,81.7557,0.507326,14
-2,353.058,5.41906,0.141063,39.951,22.4207,92.4338,43.1068,40.4755,0,26.8473,81.7557,0.507324,14
-2,353.059,5.41917,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,14
2,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,14
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,28
-2,353.008,5.2595,0.135779,39.6653,22.9316,92.0083,42.9498,41.0919,0,26.7329,81.7223,0.510241,28
-2,353.316,5.48016,0.139571,39.8068,22.8314,92.221,43.021,40.78,0,26.7893,81.7377,0.508778,28
-2,353.259,5.40128,0.139818,39.8786,22.7504,92.3274,43.0621,40.6268,0,26.8181,81.7464,0.508049,28
-2,353.422,5.50511,0.141143,39.9147,22.7537,92.3806,43.084,40.5508,0,26.8327,81.751,0.507686,28
-2,353.018,5.39345,0.140732,39.9419,22.4199,92.4205,43.1011,40.4942,0,26.8437,81.7545,0.507414,28
-2,353.048,5.41276,0.140981,39.9488,22.4206,92.4305,43.1054,40.4801,0,26.8464,81.7554,0.507346,28
-2,353.056,5.41759,0.141044,39.9505,22.4207,92.433,43.1065,40.4766,0,26.8471,81.7557,0.507329,28
-2,353.058,5.4188,0.141059,39.9509,22.4208,92.4336,43.1068,40.4757,0,26.8473,81.7557,0.507325,28
-2,353.058,5.4191,0.141063,39.951,22.4208,92.4338,43.1068,40.4755,0,26.8473,81.7557,0.507324,28
-2,353.059,5.41918,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,28
3,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,28
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,56
-2,353.272,5.50707,0.138287,39.7174,23.1068,92.1792,42.9189,40.7295,0,26.749,81.7169,0.50886,56
-2,353.35,5.45196,0.14039,39.8335,22.9647,92.3065,43.0097,40.6013,0,26.7978,81.7357,0.50809,56
-2,353.378,5.48628,0.140798,39.8921,22.817,92.3701,43.0575,40.538,0,26.8225,81.7456,0.507706,56
-2,353.482,5.54807,0.141636,39.9215,22.7872,92.402,43.082,40.5066,0,26.8349,81.7506,0.507515,56
-2,353.032,5.404,0.140855,39.9437,22.428,92.4259,43.1006,40.4832,0,26.8442,81.7545,0.507371,56
-2,353.052,5.4154,0.141012,39.9492,22.4226,92.4319,43.1053,40.4773,0,26.8466,81.7554,0.507335,56
-2,353.057,5.41825,0.141051,39.9506,22.4212,92.4334,43.1065,40.4759,0,26.8472,81.7557,0.507326,56
-2,353.058,5.41897,0.141061,39.9509,22.4209,92.4337,43.1068,40.4755,0,26.8473,81.7557,0.507324,56
-2,353.059,5.41915,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,56
-2,353.059,5.41919,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,56
4,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,56
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,112
-2,353.306,5.44409,0.139851,39.7713,23.1949,92.2988,42.9412,40.5155,0,26.7698,81.7219,0.508148,112
-2,353.346,5.482,0.140516,39.8608,22.9237,92.3663,43.0228,40.4952,0,26.8084,81.7386,0.507735,112
-2,353.464,5.54584,0.141492,39.9059,22.8384,92.4001,43.0645,40.4852,0,26.8278,81.7471,0.507529,112
-2,352.996,5.38776,0.140572,39.9284,22.4602,92.417,43.0856,40.4803,0,26.8376,81.7514,0.507426,112
-2,353.043,5.41132,0.140941,39.9454,22.4305,92.4296,43.1015,40.4766,0,26.8449,81.7547,0.507349,112
-2,353.055,5.41723,0.141034,39.9496,22.4232,92.4328,43.1055,40.4757,0,26.8468,81.7555,0.50733,112
-2,353.058,5.41871,0.141057,39.9507,22.4214,92.4336,43.1065,40.4755,0,26.8472,81.7557,0.507325,112
-2,353.058,5.41908,0.141063,39.951,22.4209,92.4338,43.1068,40.4754,0,26.8473,81.7557,0.507324,112
-2,353.059,5.41917,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,112
-2,353.059,5.4192,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,112
5,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,112
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,224
-2,353.33,5.48702,0.140255,39.8209,23.0722,92.3654,42.9821,40.4328,0,26.7908,81.7305,0.50776,224
-2,353.45,5.54821,0.141356,39.8858,22.9072,92.3996,43.044,40.454,0,26.819,81.743,0.507541,224
-2,352.988,5.38891,0.140501,39.9184,22.4931,92.4167,43.0753,40.4647,0,26.8332,81.7494,0.507432,224
-2,353.022,5.40402,0.140782,39.9347,22.4564,92.4253,43.0911,40.47,0,26.8403,81.7526,0.507378,224
-2,353.049,5.4154,0.140994,39.947,22.4296,92.4317,43.1029,40.474,0,26.8456,81.7549,0.507337,224
-2,353.056,5.41825,0.141047,39.95,22.423,92.4333,43.1059,40.4751,0,26.8469,81.7555,0.507327,224
-2,353.058,5.41897,0.14106,39.9508,22.4213,92.4337,43.1066,40.4753,0,26.8473,81.7557,0.507324,224
-2,353.058,5.41915,0.141063,39.951,22.4209,92.4338,43.1068,40.4754,0,26.8473,81.7557,0.507323,224
-2,353.059,5.41919,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,224
-2,353.059,5.4192,0.141065,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,224
6,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,224
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,448
-2,353.442,5.55291,0.141202,39.8624,22.986,92.3991,43.0205,40.4244,0,26.8091,81.7384,0.507548,448
-2,352.98,5.39116,0.14042,39.9067,22.5293,92.4165,43.0635,40.4499,0,26.8282,81.747,0.507436,448
-2,353.018,5.40513,0.140741,39.9288,22.4737,92.4252,43.0852,40.4626,0,26.8378,81.7514,0.507379,448
-2,353.038,5.41215,0.140902,39.9399,22.4469,92.4295,43.096,40.469,0,26.8426,81.7536,0.507351,448
-2,353.053,5.41744,0.141024,39.9483,22.4273,92.4328,43.1041,40.4738,0,26.8462,81.7552,0.50733,448
-2,353.057,5.41876,0.141054,39.9503,22.4224,92.4336,43.1062,40.475,0,26.8471,81.7556,0.507325,448
-2,353.058,5.4191,0.141062,39.9509,22.4212,92.4338,43.1067,40.4753,0,26.8473,81.7557,0.507324,448
-2,353.059,5.41918,0.141064,39.951,22.4209,92.4338,43.1068,40.4754,0,26.8473,81.7557,0.507323,448
-2,353.059,5.4192,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,448
-2,353.059,5.4192,0.141065,39.951,22.4208,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,448
7,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,448
-1,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,896
-2,352.975,5.39416,0.140315,39.8944,22.5613,92.4161,43.0499,40.4439,0,26.8233,81.7443,0.507437,896
-2,353.014,5.40659,0.140687,39.9227,22.4881,92.425,43.0783,40.4596,0,26.8353,81.75,0.50738,896
-2,353.035,5.41288,0.140875,39.9369,22.4537,92.4294,43.0926,40.4675,0,26.8413,81.7529,0.507352,896
-2,353.047,5.41603,0.14097,39.944,22.4371,92.4316,43.0997,40.4714,0,26.8443,81.7543,0.507337,896
-2,353.056,5.41841,0.141041,39.9493,22.4248,92.4333,43.1051,40.4744,0,26.8466,81.7554,0.507327,896
-2,353.058,5.41901,0.141059,39.9506,22.4218,92.4337,43.1064,40.4751,0,26.8472,81.7557,0.507324,896
-2,353.058,5.41916,0.141063,39.9509,22.421,92.4338,43.1067,40.4753,0,26.8473,81.7557,0.507323,896
-2,353.059,5.41919,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,896
-2,353.059,5.4192,0.141064,39.951,22.4208,92.4338,43.1068,40.4754,0,26.8474,81.7557,0.507323,896
-2,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,896
8,352.955,5.31857,0.14102,39.951,22.4183,92.4338,43.1069,40.4754,0,26.8474,81.7557,0.507323,896
0,351.996,5.33093,0.147349,40.1146,23.7604,89.9617,43.049,40.4753,0,26.9044,81.7451,0.507293,627.2
-1,351.996,5.33093,0.147349,40.1146,23.7604,89.9617,43.049,40.4753,0,26.9044,81.7451,0.507293,7
-2,351.599,5.43546,0.135411,39.5276,23.4075,89.295,43.1135,41.7259,0,26.6859,81.7548,0.517424,7
1,351.599,5.43546,0.135411,39.5276,23.4075,89.295,43.1135,41.7259,0,26.6859,81.7548,0.517424,7
0,350.673,5.5334,0.14067,39.6318,24.7871,86.8327,43.0411,41.7258,0,26.7215,81.7415,0.517378,4.9
-1,350.673,5.5334,0.14067,39.6318,24.7871,86.8327,43.0411,41.7258,0,26.7215,81.7415,0.517378,7
-2,349.77,5.29763,0.126141,39.1291,23.8221,86.1435,43.3447,43.0404,0,26.5425,81.7963,0.527311,7
1,349.77,5.29763,0.126141,39.1291,23.8221,86.1435,43.3447,43.0404,0,26.5425,81.7963,0.527311,7
0,348.788,5.37907,0.130433,39.1847,25.2338,83.6943,43.2571,43.0404,0,26.5612,81.7803,0.527229,4.9
-1,348.788,5.37907,0.130433,39.1847,25.2338,83.6943,43.2571,43.0404,0,26.5612,81.7803,0.527229,7
-2,349.287,5.81688,0.121243,38.74,24.7545,83.0682,43.6964,44.2861,0,26.4065,81.8608,0.536803,7
-2,349.003,5.65588,0.125197,38.9577,24.9393,83.3809,43.4589,43.6546,0,26.4818,81.8172,0.53197,7
-2,348.906,5.51828,0.127719,39.07,25.1049,83.5375,43.3535,43.3453,0,26.521,81.7979,0.529588,7
-2,348.976,5.4976,0.128992,39.1271,25.2521,83.6159,43.3042,43.1923,0,26.541,81.7889,0.528406,7
-2,349.129,5.52709,0.13095,39.1702,25.4134,83.6747,43.2686,43.0783,0,26.5561,81.7824,0.527523,7
-2,348.767,5.36831,0.130279,39.1811,25.2197,83.6894,43.2599,43.0498,0,26.5599,81.7808,0.527302,7
1,348.767,5.36831,0.130279,39.1811,25.2197,83.6894,43.2599,43.0498,0,26.5599,81.7808,0.527302,7
0,348.709,5.49664,0.136102,39.2279,27.5194,81.2504,43.1632,43.0498,0,26.5757,81.763,0.527142,4.9
-1,348.709,5.49664,0.136102,39.2279,27.5194,81.2504,43.1632,43.0498,0,26.5757,81.763,0.527142,7
-2,347.708,5.83154,0.120869,38.6351,25.6982,80.6183,43.7281,44.3001,0,26.3714,81.8674,0.536681,7
1,347.708,5.83154,0.120869,38.6351,25.6982,80.6183,43.7281,44.3001,0,26.3714,81.8674,0.536681,7
-1,347.708,5.83154,0.120869,38.6351,25.6982,80.6183,43.7281,44.3001,0,26.3714,81.8674,0.536681,4.9
-2,347.829,5.63092,0.113275,38.259,24.9793,79.9201,44.3291,45.8291,0,26.2401,81.9788,0.549601,4.9
-2,347.763,5.68001,0.115644,38.4432,25.4191,80.2686,44.0148,45.054,0,26.3043,81.9205,0.543056,4.9
-2,347.808,5.80859,0.117392,38.5382,25.5876,80.4433,43.868,44.6745,0,26.3375,81.8933,0.539847,4.9
-2,348.028,5.91544,0.119606,38.5864,25.8196,80.5308,43.7972,44.4866,0,26.3543,81.8802,0.538259,4.9
-2,347.625,5.7799,0.120305,38.6229,25.6391,80.5964,43.7452,44.3466,0,26.3671,81.8705,0.537074,4.9
2,347.625,5.7799,0.120305,38.6229,25.6391,80.5964,43.7452,44.3466,0,26.3671,81.8705,0.537074,4.9
0,346.993,5.87567,0.12417,38.6184,27.4682,78.1774,43.6308,44.3466,0,26.3656,81.8495,0.536867,3.43
-1,346.993,5.87567,0.12417,38.6184,27.4682,78.1774,43.6308,44.3466,0,26.3656,81.8495,0.536867,7
-2,346.259,5.76501,0.112609,38.1569,25.8426,77.4891,44.3162,45.8443,0,26.209,81.9765,0.546665,7
1,346.259,5.76501,0.112609,38.1569,25.8426,77.4891,44.3162,45.8443,0,26.209,81.9765,0.546665,7
0,345.257,5.83501,0.115144,38.1125,27.3798,75.095,44.1824,45.8442,0,26.1945,81.9519,0.546357,4.9
-1,345.257,5.83501,0.115144,38.1125,27.3798,75.095,44.1824,45.8442,0,26.1945,81.9519,0.546357,7
-2,344.478,5.70397,0.103922,37.7268,25.5705,74.4007,44.9444,47.3131,0,26.0636,82.0938,0.557157,7
1,344.478,5.70397,0.103922,37.7268,25.5705,74.4007,44.9444,47.3131,0,26.0636,82.0938,0.557157,7
0,343.178,5.75181,0.105442,37.649,26.872,72.0361,44.7902,47.313,0,26.0382,82.0655,0.556711,4.9
-1,343.178,5.75181,0.105442,37.649,26.872,72.0361,44.7902,47.313,0,26.0382,82.0655,0.556711,7
-2,342.38,5.61782,0.0929684,37.3237,25.0235,71.3833,45.5466,48.6913,0,25.9267,82.2065,0.567307,7
1,342.38,5.61782,0.0929684,37.3237,25.0235,71.3833,45.5466,48.6913,0,25.9267,82.2065,0.567307,7
